69052 2 
0.999905	0.004436
0.999980	0.000470
0.999870	0.002818
0.999978	0.000678
0.999948	0.005846
0.999909	0.011952
0.999918	0.003706
0.999988	0.000470
0.999970	0.003392
0.999988	0.000470
0.999860	0.009395
0.999935	0.004436
0.999911	0.007255
0.999960	0.003340
0.999980	0.002035
0.999928	0.004645
0.999837	0.009812
0.999980	0.003392
0.999900	0.005167
0.999862	0.007255
0.999978	0.001253
0.999842	0.006942
0.999882	0.010908
0.999983	0.000939
0.999785	0.009029
0.999881	0.006681
0.999979	0.005480
0.999946	0.003392
0.999940	0.006576
0.999980	0.004123
0.999581	0.021190
0.999940	0.007620
0.999955	0.004645
0.999922	0.002766
0.999971	0.003392
0.999980	0.004436
0.999912	0.001879
0.999895	0.004645
0.999955	0.002035
0.999985	0.000365
0.999915	0.004175
0.999963	0.004802
0.999950	0.004436
0.999790	0.018685
0.999925	0.002296
0.999852	0.005689
0.999977	0.005010
0.999845	0.003601
0.999870	0.013309
0.999922	0.004175
0.999938	0.002296
0.999947	0.000887
0.999979	0.000678
0.999881	0.002296
0.999955	0.002818
0.999958	0.002035
0.999940	0.004175
0.999973	0.002818
0.999905	0.011169
0.999907	0.001253
0.999970	0.003392
0.999840	0.006211
0.999965	0.001253
0.999983	0.002662
0.999976	0.001253
0.999862	0.014718
0.999965	0.001931
0.999925	0.001044
0.999890	0.002818
0.999979	0.000731
0.999960	0.004175
0.999861	0.005167
0.999885	0.004071
0.999885	0.003706
0.999868	0.003601
0.999872	0.005846
0.999975	0.003862
0.999862	0.001827
0.999918	0.001253
0.999970	0.003079
0.999780	0.006211
0.999750	0.009812
0.999717	0.003288
0.999851	0.002818
0.999872	0.004645
0.999982	0.000626
0.999798	0.007777
0.999945	0.005846
0.999895	0.001514
0.999987	0.002610
0.999890	0.003445
0.999861	0.001827
0.999820	0.003706
0.999947	0.002296
0.999865	0.008716
0.999961	0.004697
0.999935	0.003601
0.999954	0.002818
0.999977	0.001253
0.999925	0.002818
0.999967	0.006628
0.999520	0.013674
0.999905	0.003027
0.999870	0.007255
0.999972	0.005167
0.999841	0.004645
0.999865	0.005480
0.999987	0.001253
0.999920	0.007777
0.999953	0.003027
0.999965	0.006211
0.999940	0.002662
0.999978	0.003236
0.999945	0.002662
0.999910	0.004645
0.999954	0.001253
0.999904	0.006576
0.999984	0.002610
0.999940	0.000939
0.999924	0.003706
0.999925	0.006211
0.999960	0.004175
0.999972	0.001253
0.999912	0.005950
0.999973	0.006211
0.999930	0.011169
0.999978	0.005428
0.999925	0.006211
0.999981	0.001253
0.999905	0.005846
0.999970	0.003027
0.999952	0.001514
0.999982	0.003079
0.999947	0.002035
0.999916	0.005167
0.999920	0.004071
0.999932	0.009029
0.999976	0.000939
0.999851	0.006211
0.999979	0.003706
0.999965	0.003027
0.999977	0.005585
0.999898	0.005167
0.999972	0.001514
0.999985	0.002035
0.999987	0.003392
0.999925	0.004802
0.999930	0.005167
0.999835	0.006681
0.999888	0.002818
0.999561	0.011169
0.999785	0.009812
0.999885	0.007620
0.999850	0.004645
0.999941	0.008716
0.999980	0.000887
0.999795	0.011534
0.999870	0.002818
0.999930	0.004645
0.999947	0.006576
0.999921	0.005167
0.999955	0.003706
0.999740	0.005846
0.999871	0.002662
0.999852	0.003445
0.999975	0.002296
0.999982	0.003392
0.999972	0.000939
0.999958	0.002818
0.999945	0.005167
0.999959	0.004175
0.999941	0.002140
0.999984	0.000000
0.999904	0.003706
0.999972	0.004384
0.999929	0.006576
0.999955	0.005846
0.999932	0.003601
0.999977	0.000731
0.999975	0.005167
0.999989	0.001514
0.999960	0.000731
0.999551	0.004645
0.999974	0.003862
0.999980	0.003392
0.999895	0.008820
0.999860	0.001044
0.999830	0.009395
0.999884	0.004802
0.999983	0.001253
0.999694	0.009395
0.999940	0.002296
0.999881	0.006211
0.999930	0.009342
0.999986	0.001253
0.999967	0.002714
0.999860	0.002505
0.999962	0.004071
0.999945	0.005167
0.999963	0.003392
0.998600	0.020042
0.999960	0.001722
0.999985	0.003601
0.999944	0.004802
0.999905	0.004436
0.999735	0.013309
0.999921	0.007777
0.999855	0.005846
0.999860	0.008246
0.999530	0.010386
0.999905	0.004436
0.999933	0.005846
0.999970	0.002610
0.999955	0.006211
0.999880	0.006576
0.999830	0.002662
0.999899	0.009812
0.999868	0.004802
0.999987	0.004071
0.999865	0.007411
0.999910	0.002818
0.999860	0.004175
0.999856	0.004958
0.999962	0.005167
0.999851	0.002818
0.999954	0.005167
0.999960	0.003392
0.999891	0.006681
0.999987	0.000835
0.999942	0.002871
0.999940	0.006211
0.999940	0.000939
0.999957	0.005167
0.999971	0.006733
0.999972	0.000470
0.999717	0.014040
0.999926	0.005846
0.999957	0.001514
0.999960	0.001618
0.999872	0.002610
0.999815	0.005167
0.999967	0.002296
0.999870	0.005689
0.999985	0.000678
0.999968	0.001253
0.999952	0.005846
0.999881	0.003392
0.999972	0.003706
0.999782	0.005689
0.999890	0.009395
0.999972	0.001253
0.999958	0.011743
0.999987	0.000052
0.999841	0.009603
0.999955	0.003027
0.999830	0.015292
0.999926	0.002662
0.999841	0.006576
0.999770	0.015553
0.999942	0.002557
0.999985	0.000365
0.999907	0.003601
0.999703	0.006681
0.999963	0.000939
0.999973	0.003079
0.999968	0.001253
0.999685	0.012944
0.999945	0.001514
0.999951	0.003027
0.999955	0.002035
0.999960	0.002296
0.999909	0.005167
0.999986	0.001253
0.999941	0.005167
0.999977	0.001253
0.999885	0.006681
0.999870	0.008716
0.999942	0.001253
0.999960	0.005167
0.999981	0.000731
0.999954	0.004645
0.999960	0.001148
0.999915	0.002818
0.999945	0.001044
0.999946	0.000887
0.999926	0.006211
0.999920	0.007777
0.999943	0.010386
0.999756	0.012735
0.999974	0.003392
0.999934	0.003027
0.999900	0.002818
0.999983	0.003340
0.999949	0.003601
0.999850	0.010125
0.999946	0.004645
0.999980	0.002610
0.999968	0.002296
0.999925	0.004802
0.999836	0.005167
0.999823	0.006211
0.999976	0.004071
0.999962	0.001514
0.999982	0.001618
0.999981	0.006576
0.999830	0.003706
0.999937	0.002662
0.999735	0.009395
0.999921	0.005167
0.999947	0.007463
0.999925	0.003132
0.999856	0.012944
0.999928	0.003392
0.999791	0.003079
0.999945	0.005167
0.999880	0.009029
0.999950	0.001514
0.999822	0.002505
0.999891	0.005689
0.999875	0.004645
0.999870	0.006576
0.999967	0.006211
0.999975	0.002610
0.999937	0.006681
0.999900	0.006576
0.999910	0.005846
0.999958	0.004436
0.999907	0.002818
0.999936	0.003079
0.999981	0.004906
0.999944	0.000470
0.999967	0.000522
0.999490	0.010804
0.999970	0.001775
0.999937	0.000470
0.999815	0.004645
0.999987	0.002296
0.999922	0.004645
0.999980	0.001879
0.999958	0.003862
0.999972	0.004541
0.999890	0.006576
0.999960	0.004436
0.999935	0.003079
0.999490	0.010699
0.999927	0.006472
0.999938	0.003706
0.999951	0.002818
0.999960	0.001148
0.999969	0.003288
0.999916	0.003079
0.999876	0.004436
0.999911	0.006211
0.999790	0.008351
0.999963	0.005846
0.999945	0.003706
0.999976	0.002453
0.999948	0.009395
0.999843	0.005689
0.999974	0.005846
0.999900	0.010386
0.999978	0.001253
0.999925	0.000470
0.999939	0.005167
0.999958	0.003392
0.999947	0.004645
0.999962	0.002818
0.999915	0.009134
0.999922	0.001827
0.999858	0.009395
0.999820	0.007777
0.999986	0.000470
0.999982	0.001618
0.999983	0.001879
0.999950	0.004645
0.999961	0.000209
0.999937	0.004645
0.999950	0.007985
0.999934	0.007255
0.999981	0.000887
0.999970	0.000887
0.999987	0.001253
0.999821	0.001722
0.999860	0.004802
0.999912	0.012944
0.999861	0.004802
0.999850	0.001827
0.999894	0.003914
0.999980	0.004645
0.999921	0.001253
0.999950	0.003706
0.999870	0.004802
0.999781	0.009603
0.999830	0.004645
0.999948	0.005167
0.999918	0.002818
0.999860	0.005689
0.999820	0.009447
0.999985	0.004802
0.999965	0.007359
0.999949	0.004175
0.999931	0.004645
0.999910	0.007255
0.999974	0.004175
0.999929	0.005167
0.999912	0.006211
0.999850	0.006942
0.999801	0.005167
0.999988	0.000470
0.999971	0.001722
0.999984	0.003862
0.999981	0.001253
0.999925	0.001148
0.999840	0.005689
0.999936	0.004645
0.999964	0.004175
0.999920	0.003706
0.999934	0.004175
0.999930	0.005846
0.999850	0.007777
0.999865	0.004645
0.999904	0.006576
0.999976	0.003392
0.999858	0.006681
0.999910	0.003132
0.999846	0.005846
0.999892	0.006002
0.999939	0.002035
0.999958	0.004175
0.999891	0.014770
0.999932	0.003027
0.999890	0.007985
0.999903	0.002610
0.999925	0.002818
0.999665	0.006942
0.999980	0.004175
0.999752	0.009812
0.999973	0.001931
0.999955	0.001827
0.999920	0.003706
0.999855	0.006576
0.999982	0.000992
0.999949	0.004645
0.999942	0.001514
0.999843	0.009029
0.999950	0.004175
0.999870	0.009603
0.999960	0.003392
0.999575	0.007255
0.999973	0.000522
0.999945	0.005428
0.999948	0.001514
0.999955	0.002453
0.999850	0.002140
0.999981	0.005846
0.999982	0.002662
0.999875	0.004802
0.999760	0.006420
0.999989	0.001253
0.999571	0.014040
0.999814	0.004645
0.999911	0.009029
0.999895	0.005846
0.999948	0.007620
0.999951	0.002662
0.999975	0.004436
0.999950	0.005428
0.999984	0.003236
0.999977	0.001670
0.999929	0.005846
0.999940	0.004175
0.999750	0.007985
0.999904	0.006576
0.999741	0.005846
0.999931	0.000209
0.999967	0.002662
0.999641	0.012735
0.999947	0.005167
0.999965	0.000887
0.999972	0.004019
0.999942	0.001827
0.999865	0.014770
0.999727	0.006211
0.999976	0.001253
0.999951	0.000939
0.999942	0.002296
0.999930	0.002662
0.999953	0.009395
0.999850	0.005689
0.999973	0.003810
0.999948	0.002818
0.999968	0.001148
0.999800	0.009812
0.999631	0.011169
0.999932	0.002818
0.999988	0.001253
0.999967	0.005167
0.999988	0.001618
0.999965	0.001253
0.999987	0.000470
0.999855	0.008768
0.999964	0.000365
0.999964	0.002035
0.999958	0.001514
0.999981	0.006002
0.999810	0.009916
0.999985	0.001253
0.999918	0.008716
0.999985	0.006054
0.999920	0.010386
0.999946	0.001044
0.999865	0.004645
0.999983	0.001253
0.999890	0.002818
0.999911	0.000939
0.999920	0.004645
0.999944	0.004071
0.999925	0.004645
0.999950	0.004175
0.999890	0.005480
0.999924	0.001722
0.999911	0.003914
0.999920	0.006576
0.999820	0.010125
0.999857	0.006942
0.999977	0.003392
0.999936	0.000939
0.999800	0.006942
0.999955	0.007359
0.999760	0.005428
0.999871	0.003706
0.999720	0.011534
0.999840	0.004802
0.999956	0.002035
0.999761	0.002662
0.999900	0.006420
0.999938	0.007777
0.999923	0.006576
0.999970	0.000731
0.999878	0.003601
0.999974	0.003392
0.999836	0.006211
0.999983	0.001931
0.999740	0.006211
0.999963	0.004175
0.999959	0.000939
0.999975	0.002871
0.999767	0.004436
0.999959	0.006211
0.999944	0.004645
0.999960	0.002035
0.999942	0.001044
0.999957	0.002296
0.999885	0.006681
0.999955	0.001514
0.999932	0.003601
0.999890	0.003706
0.999986	0.001253
0.999961	0.004175
0.999948	0.006472
0.999986	0.002610
0.999709	0.004645
0.999601	0.012996
0.999923	0.005846
0.999934	0.001514
0.999927	0.006681
0.999976	0.001253
0.999911	0.003706
0.999760	0.006733
0.999909	0.006211
0.999771	0.003862
0.999860	0.006420
0.999964	0.003706
0.999905	0.008716
0.999971	0.005428
0.999921	0.007411
0.999961	0.006211
0.999812	0.005167
0.999900	0.005167
0.999982	0.000470
0.999967	0.003392
0.999900	0.006994
0.999986	0.001253
0.999965	0.001931
0.999968	0.001253
0.999962	0.007255
0.999964	0.001253
0.999851	0.006211
0.999960	0.000887
0.999942	0.002610
0.999962	0.003392
0.999985	0.000365
0.999917	0.006994
0.999975	0.004645
0.999936	0.002818
0.999934	0.007985
0.999851	0.004645
0.999920	0.003132
0.999885	0.002035
0.999840	0.007255
0.999761	0.009029
0.999957	0.004175
0.999820	0.012996
0.999913	0.004436
0.999831	0.003706
0.999933	0.000939
0.999970	0.001253
0.999800	0.010908
0.999930	0.002662
0.999905	0.006211
0.999953	0.000678
0.999976	0.001253
0.999930	0.003392
0.999876	0.003079
0.999851	0.007568
0.999980	0.000626
0.999905	0.002818
0.999941	0.004645
0.999875	0.009029
0.999911	0.004645
0.999945	0.009395
0.999975	0.005167
0.999971	0.001514
0.999932	0.000470
0.999948	0.004645
0.999970	0.005585
0.999936	0.002662
0.999900	0.005167
0.999620	0.010125
0.999950	0.009395
0.999885	0.004645
0.999935	0.003392
0.999962	0.003340
0.999950	0.003392
0.999870	0.004436
0.999881	0.004802
0.999925	0.004645
0.999880	0.005167
0.999968	0.005167
0.999911	0.003392
0.999952	0.002818
0.999885	0.003288
0.999965	0.001253
0.999950	0.001722
0.999956	0.007411
0.999980	0.003392
0.999920	0.000470
0.999967	0.004802
0.999914	0.009395
0.999968	0.070303
0.999965	0.003601
0.999770	0.009029
0.999882	0.003392
0.999942	0.002610
0.999961	0.006420
0.999950	0.002818
0.999938	0.005167
0.999981	0.002662
0.999666	0.006942
0.999896	0.002296
0.999961	0.004802
0.999846	0.006576
0.999960	0.005167
0.999975	0.002662
0.999940	0.004645
0.999915	0.005167
0.999976	0.001200
0.999841	0.009238
0.999933	0.005846
0.999895	0.009447
0.999895	0.009395
0.999950	0.001514
0.999960	0.001514
0.999981	0.007359
0.999957	0.000992
0.999873	0.005846
0.999978	0.000470
0.999935	0.004906
0.999740	0.011534
0.999921	0.006211
0.999941	0.004802
0.999925	0.004175
0.999863	0.003445
0.999933	0.003079
0.999930	0.006211
0.999778	0.005689
0.999825	0.013309
0.999972	0.004802
0.999928	0.003027
0.999963	0.002610
0.999793	0.010125
0.999655	0.011169
0.999952	0.004645
0.999960	0.003706
0.999950	0.001931
0.999938	0.001775
0.999987	0.002610
0.999976	0.004280
0.999974	0.006211
0.999960	0.002818
0.999945	0.003027
0.999951	0.003392
0.999817	0.013309
0.999925	0.004645
0.999955	0.003601
0.999955	0.004645
0.999715	0.009342
0.999821	0.006211
0.999966	0.003027
0.999825	0.008351
0.999895	0.003079
0.999880	0.005689
0.999986	0.004854
0.999976	0.005846
0.999976	0.001253
0.999986	0.002035
0.999945	0.006211
0.999885	0.004645
0.999877	0.004802
0.999962	0.001253
0.999842	0.004802
0.999730	0.007777
0.999981	0.002923
0.999925	0.005167
0.999975	0.003601
0.999915	0.006211
0.999843	0.004802
0.999922	0.005846
0.999821	0.004436
0.999918	0.007777
0.999641	0.004645
0.999901	0.014718
0.999910	0.002662
0.999944	0.004645
0.999970	0.000835
0.999966	0.004436
0.999804	0.011534
0.999881	0.002818
0.999895	0.001514
0.999948	0.003392
0.999819	0.005010
0.999941	0.005167
0.999851	0.003706
0.999833	0.003445
0.999900	0.004697
0.999932	0.005010
0.999772	0.003079
0.999958	0.002818
0.999972	0.004645
0.999875	0.006211
0.999808	0.003706
0.999933	0.000470
0.999914	0.009395
0.999912	0.004802
0.999700	0.004802
0.999962	0.005846
0.999920	0.002662
0.999521	0.013674
0.999880	0.003706
0.999980	0.000522
0.999950	0.004645
0.999975	0.002296
0.999805	0.004802
0.999862	0.002035
0.999904	0.004071
0.999845	0.013309
0.999900	0.003862
0.999933	0.006576
0.999980	0.001253
0.999940	0.001514
0.999940	0.001618
0.999966	0.001253
0.999900	0.004645
0.999591	0.006681
0.999947	0.002610
0.999920	0.006681
0.999988	0.000731
0.999967	0.000157
0.999885	0.007255
0.999951	0.004906
0.999840	0.006576
0.999928	0.002401
0.999880	0.009395
0.999937	0.005846
0.999925	0.002662
0.999944	0.003392
0.999695	0.006211
0.999936	0.005167
0.999973	0.005010
0.999981	0.005167
0.999915	0.003862
0.999967	0.002296
0.999975	0.006576
0.999957	0.005846
0.999938	0.003601
0.999954	0.002035
0.999939	0.002662
0.999920	0.003601
0.999952	0.004802
0.999972	0.004175
0.999800	0.004384
0.999946	0.002662
0.999855	0.001827
0.999955	0.007411
0.999875	0.003392
0.999755	0.015814
0.999956	0.006211
0.999980	0.001253
0.999760	0.010125
0.999984	0.000731
0.999907	0.006211
0.999950	0.010386
0.999842	0.006211
0.999962	0.002035
0.999965	0.003392
0.999972	0.002610
0.999982	0.001461
0.999970	0.003079
0.999850	0.006211
0.999950	0.004645
0.999950	0.004384
0.999973	0.004071
0.999855	0.003079
0.999825	0.009916
0.999870	0.001775
0.999750	0.013309
0.999910	0.005167
0.999851	0.008716
0.999950	0.004802
0.999977	0.003340
0.999962	0.004175
0.999930	0.003079
0.999943	0.001514
0.999860	0.002035
0.999935	0.006211
0.999945	0.002818
0.999825	0.003706
0.999890	0.009029
0.999750	0.010125
0.999937	0.006211
0.999850	0.006576
0.999930	0.002035
0.999973	0.001827
0.999800	0.006211
0.999983	0.001514
0.999973	0.001253
0.999968	0.002296
0.999977	0.001618
0.999970	0.000365
0.999960	0.002610
0.999973	0.004123
0.999920	0.006681
0.999902	0.002662
0.999971	0.005167
0.999980	0.007777
0.999925	0.005689
0.999905	0.004645
0.999968	0.005846
0.999901	0.010699
0.999920	0.006472
0.999904	0.006576
0.999731	0.010125
0.999886	0.007255
0.999957	0.005167
0.999971	0.000939
0.999958	0.002818
0.999980	0.004645
0.999949	0.002296
0.999970	0.000365
0.999900	0.010021
0.999953	0.009029
0.999955	0.004958
0.999908	0.005689
0.999947	0.003392
0.999941	0.006576
0.999891	0.007359
0.999928	0.003601
0.999932	0.004175
0.999920	0.001044
0.999974	0.000522
0.999950	0.000470
0.999878	0.006211
0.999525	0.010125
0.999941	0.007359
0.999918	0.000939
0.999986	0.004175
0.999972	0.006576
0.999902	0.003862
0.999945	0.001253
0.999860	0.010125
0.999685	0.010125
0.999946	0.002296
0.999914	0.005167
0.999985	0.003027
0.999853	0.009029
0.999842	0.008351
0.999971	0.001253
0.999971	0.000887
0.999910	0.006211
0.999972	0.004436
0.999930	0.002662
0.999960	0.004175
0.999975	0.000731
0.999765	0.015292
0.999808	0.006211
0.999972	0.003392
0.999731	0.007985
0.999932	0.002035
0.999967	0.002296
0.999959	0.003079
0.999873	0.002818
0.999940	0.002818
0.999796	0.007985
0.999965	0.004802
0.999975	0.005846
0.999977	0.000470
0.999940	0.000887
0.999876	0.004802
0.999936	0.000887
0.999975	0.001253
0.999965	0.004175
0.999881	0.004645
0.999820	0.007985
0.999975	0.002610
0.999963	0.004645
0.999974	0.007933
0.999982	0.002296
0.999924	0.000470
0.999900	0.006211
0.999974	0.003079
0.999945	0.006211
0.999915	0.006576
0.999711	0.006942
0.999930	0.001514
0.999939	0.001514
0.999712	0.006472
0.999980	0.004906
0.999808	0.015084
0.999895	0.002818
0.999965	0.002035
0.999978	0.002662
0.999962	0.003027
0.999985	0.000470
0.999950	0.000887
0.999848	0.005689
0.999850	0.006211
0.999886	0.006576
0.999827	0.006211
0.999900	0.009395
0.999942	0.004645
0.999690	0.007985
0.999940	0.005846
0.999916	0.006681
0.999962	0.002610
0.999960	0.005846
0.999962	0.007359
0.999945	0.002818
0.999930	0.001827
0.999851	0.009395
0.999973	0.000522
0.999860	0.013309
0.999950	0.005167
0.999795	0.004645
0.999802	0.011534
0.999980	0.000887
0.999968	0.005010
0.999981	0.002610
0.999982	0.004645
0.999946	0.006681
0.999878	0.009029
0.999971	0.000157
0.999966	0.002662
0.999945	0.002818
0.999651	0.010125
0.999967	0.004175
0.999970	0.002610
0.999962	0.001253
0.999970	0.004175
0.999865	0.003392
0.999975	0.002923
0.999968	0.002818
0.999715	0.003288
0.999816	0.005846
0.999865	0.003706
0.999870	0.005167
0.999881	0.007359
0.999940	0.002296
0.999930	0.000939
0.999805	0.008351
0.999970	0.003392
0.999800	0.006576
0.999986	0.000470
0.999960	0.004123
0.999927	0.005167
0.999940	0.004645
0.999970	0.001253
0.999950	0.003027
0.999980	0.002296
0.999772	0.005167
0.999885	0.002662
0.999940	0.004906
0.999912	0.000470
0.999988	0.001253
0.999858	0.007620
0.999810	0.005167
0.999901	0.008716
0.999985	0.002035
0.999962	0.004123
0.999985	0.004071
0.999905	0.006576
0.999970	0.001618
0.999987	0.003236
0.999980	0.003079
0.999967	0.000835
0.999935	0.002818
0.999987	0.002453
0.999810	0.009812
0.999885	0.009395
0.999910	0.004645
0.999975	0.002818
0.999950	0.005167
0.999973	0.002035
0.999920	0.002662
0.999947	0.003027
0.999794	0.005689
0.999930	0.006576
0.999950	0.004802
0.999983	0.000731
0.999989	0.000470
0.999925	0.005846
0.999963	0.008820
0.999968	0.000835
0.999920	0.006942
0.999725	0.005167
0.999939	0.003392
0.999905	0.010804
0.999825	0.005480
0.999960	0.002818
0.999960	0.000939
0.999837	0.003706
0.999862	0.004802
0.999977	0.002662
0.999930	0.004071
0.999881	0.005167
0.999963	0.002035
0.999971	0.003601
0.999962	0.003862
0.999785	0.005846
0.999953	0.001253
0.999961	0.002610
0.999935	0.000470
0.999900	0.007620
0.999971	0.000731
0.999811	0.004384
0.999956	0.004645
0.999943	0.004645
0.999918	0.001253
0.999825	0.004175
0.999630	0.013779
0.999968	0.001514
0.999911	0.006211
0.999935	0.009029
0.999932	0.002035
0.999861	0.001827
0.999822	0.006942
0.999920	0.006733
0.999891	0.009447
0.999908	0.005167
0.999941	0.003027
0.999964	0.007359
0.999976	0.002923
0.999970	0.002610
0.999710	0.006942
0.999830	0.002818
0.999911	0.003706
0.999973	0.000992
0.999711	0.008351
0.999977	0.001514
0.999635	0.010804
0.999846	0.005846
0.999986	0.003079
0.999912	0.004645
0.999956	0.000470
0.999963	0.003392
0.999950	0.010386
0.999932	0.007672
0.999984	0.000470
0.999885	0.008246
0.999985	0.004854
0.999986	0.000365
0.999965	0.001827
0.999986	0.001253
0.999780	0.009395
0.999740	0.006942
0.999946	0.006576
0.999960	0.004645
0.999951	0.001514
0.999895	0.007359
0.999740	0.007777
0.999976	0.000626
0.999853	0.012996
0.999845	0.006576
0.999969	0.003027
0.999970	0.002662
0.999975	0.004175
0.999905	0.006576
0.999914	0.001722
0.999918	0.006211
0.999970	0.002035
0.999870	0.002557
0.999972	0.002610
0.999944	0.004802
0.999835	0.009029
0.999792	0.005167
0.999805	0.020825
0.999928	0.005846
0.999871	0.003706
0.999794	0.007255
